label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
57,0.605,0.8777,0.9964,0.7924,0.6062,0.938,0.3,703.2107438016529,924.1735537190083,40,watershed,setting40-1.jpg
58,0.62,0.8885,1.3485,0.6409,0.8798,0.7923,3.5,701.8427419354839,946.9596774193549,40,watershed,setting40-1.jpg
59,0.165,0.4583,0.5294,0.4146,0.6218,0.9167,10.0,699.939393939394,861.1969696969697,40,watershed,setting40-1.jpg
60,0.44,0.7485,0.8287,0.6983,0.5385,0.9312,6.5,706.0170454545455,717.6534090909091,40,watershed,setting40-1.jpg
61,0.1725,0.4687,0.6035,0.3785,0.7789,0.9324,10.0,704.3913043478261,692.4492753623189,40,watershed,setting40-1.jpg
62,0.2825,0.5997,0.7105,0.5178,0.6847,0.9339,0.8,717.4601769911504,931.929203539823,40,watershed,setting40-1.jpg
63,0.27,0.5863,0.695,0.5023,0.6912,0.9391,5.7,721.9629629629629,354.14814814814815,40,watershed,setting40-1.jpg
64,0.6575,0.915,1.4925,0.5926,0.9178,0.8826,2.7,731.1939163498099,620.4410646387832,40,watershed,setting40-1.jpg
65,0.2975,0.6155,1.0755,0.3859,0.9334,0.8623,3.5,727.1344537815127,859.5966386554621,40,watershed,setting40-1.jpg
66,0.1975,0.5015,0.5298,0.4966,0.3484,0.8977,3.8,724.9240506329114,992.2278481012659,40,watershed,setting40-1.jpg
67,0.3775,0.6933,0.822,0.6504,0.6116,0.8343,2.5,728.0860927152318,888.0993377483444,40,watershed,setting40-1.jpg
68,0.105,0.3656,0.4622,0.3472,0.66,0.7636,9.4,730.9285714285714,986.2619047619048,40,watershed,setting40-1.jpg
69,0.1675,0.4618,0.567,0.3862,0.7322,0.9306,0.4,735.776119402985,968.9253731343283,40,watershed,setting40-1.jpg
70,0.4475,0.7548,1.0517,0.6719,0.7693,0.7851,5.5,743.4972067039106,886.0055865921788,40,watershed,setting40-1.jpg
71,0.3075,0.6257,0.8471,0.5124,0.7963,0.8311,7.8,742.8048780487804,588.3170731707318,40,watershed,setting40-1.jpg
72,0.165,0.4583,0.6577,0.3318,0.8634,0.8919,5.7,740.9090909090909,744.8181818181819,40,watershed,setting40-1.jpg
73,0.3375,0.6555,0.7561,0.6058,0.5983,0.871,2.8,743.3111111111111,859.5703703703704,40,watershed,setting40-1.jpg
74,0.1525,0.4406,0.4953,0.3948,0.604,0.9242,8.2,745.311475409836,709.2950819672132,40,watershed,setting40-1.jpg
75,0.31,0.6283,0.9148,0.4963,0.84,0.8052,4.5,747.9274193548387,755.6129032258065,40,watershed,setting40-1.jpg
76,0.2575,0.5726,0.8076,0.4148,0.858,0.9196,3.8,759.7378640776699,1103.9320388349515,40,watershed,setting40-1.jpg
77,0.2325,0.5441,0.5656,0.5278,0.3592,0.9394,2.8,763.4623655913979,350.7741935483871,40,watershed,setting40-1.jpg
78,0.39,0.7047,0.9026,0.6809,0.6564,0.8478,3.2,768.9807692307693,1084.5320512820513,40,watershed,setting40-1.jpg
79,0.1475,0.4334,0.5345,0.3726,0.717,0.8551,26.8,767.7796610169491,742.3898305084746,40,watershed,setting40-1.jpg
80,0.15,0.437,0.5375,0.3669,0.7308,0.9091,5.5,769.3,846.3,40,watershed,setting40-1.jpg
81,0.585,0.863,0.999,0.7654,0.6426,0.9435,1.1,774.9316239316239,919.465811965812,40,watershed,setting40-1.jpg
82,0.33,0.6482,0.8263,0.6648,0.594,0.7543,6.4,778.4848484848485,1048.4621212121212,40,watershed,setting40-1.jpg
83,0.54,0.8292,1.071,0.6618,0.7862,0.8889,16.5,783.6481481481482,1298.537037037037,40,watershed,setting40-1.jpg
84,0.665,0.9202,1.295,0.7207,0.8308,0.8779,3.3,793.4699248120301,333.0263157894737,40,watershed,setting40-1.jpg
85,0.605,0.8777,1.3923,0.6865,0.87,0.7118,3.9,790.9504132231405,412.3057851239669,40,watershed,setting40-1.jpg
86,0.44,0.7485,0.7893,0.7484,0.3174,0.9119,0.7,795.9488636363636,1050.25,40,watershed,setting40-1.jpg
